UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2022/07/02T00:00:59z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,43,66,1012.67,nan,35640,-72,118,8.86,18.59,19.05,8.86,18.59,19.05,65,65,858.24,682.59,86.00,0.00,0.00,0.00,11.00,20.40,20.40,11.00,20.40,20.40,68,68,956.74,755.89,79.54,0.00,0.00,0.00
2022/07/02T00:02:58z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,43,67,1014.42,0.00,35496,-74,237,8.54,18.21,19.29,8.54,18.21,19.29,64,64,862.52,677.65,86.44,0.00,0.00,0.00,11.44,20.00,20.62,11.44,20.00,20.62,68,68,953.51,749.62,78.96,0.00,0.00,0.00
2022/07/02T00:04:58z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,43,67,1014.44,0.00,35496,-75,357,13.11,21.89,22.22,13.09,21.89,22.22,72,72,1045.98,807.82,91.51,0.00,0.00,0.00,15.38,22.75,23.27,15.29,22.75,23.27,73,73,1122.15,872.38,81.56,0.00,0.00,0.00
2022/07/02T00:06:58z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,43,67,1014.45,0.00,35464,-75,477,12.81,20.05,20.93,12.81,20.05,20.93,68,68,935.28,727.23,86.98,0.00,0.00,0.00,16.83,22.19,22.44,16.83,22.19,22.44,72,72,1057.19,824.50,82.44,0.00,0.00,0.00
2022/07/02T00:08:58z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,43,67,1014.56,0.00,35464,-74,597,8.92,19.65,19.75,8.92,19.65,19.75,67,67,890.65,700.67,88.92,0.00,0.00,0.00,11.49,18.44,19.42,11.49,18.44,19.42,64,64,955.64,756.44,74.67,0.00,0.00,0.00
2022/07/02T00:10:58z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,43,67,1014.68,0.00,35464,-73,717,8.57,19.74,19.91,8.57,19.74,19.91,67,67,871.80,692.57,96.20,0.00,0.00,0.00,11.58,19.98,20.33,11.58,19.98,20.33,68,68,989.51,768.51,74.16,0.00,0.00,0.00
2022/07/02T00:12:58z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,43,66,1014.54,0.00,35464,-71,837,8.42,18.64,19.24,8.42,18.64,19.24,65,65,870.24,685.22,87.56,0.00,0.00,0.00,11.75,19.71,20.52,11.75,19.71,20.52,67,67,960.50,746.92,75.94,0.00,0.00,0.00
2022/07/02T00:14:59z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,43,67,1014.59,0.00,35272,-71,958,9.16,18.98,19.47,9.16,18.98,19.47,65,65,871.00,688.65,86.42,0.00,0.00,0.00,13.15,20.23,20.30,13.15,20.23,20.30,68,68,996.77,775.38,71.66,0.00,0.00,0.00
2022/07/02T00:16:59z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,43,67,1014.57,0.00,35464,-72,1078,8.04,17.89,19.09,8.04,17.89,19.09,63,63,856.28,669.26,76.74,0.00,0.00,0.00,12.26,20.78,20.83,12.26,20.78,20.83,69,69,984.30,772.67,68.83,0.00,0.00,0.00
2022/07/02T00:18:59z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,42,66,1014.49,0.00,35464,-71,1198,8.11,18.89,19.16,8.11,18.89,19.16,65,65,836.09,667.48,89.14,0.00,0.00,0.00,12.53,20.79,20.89,12.53,20.79,20.89,69,69,981.83,772.89,70.32,0.00,0.00,0.00
