UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2022/07/03T00:01:00z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,38,65,1012.47,0.00,35464,-73,1199,5.67,10.80,11.13,5.67,10.80,11.13,45,45,682.15,527.37,51.09,0.00,0.00,0.00,6.89,11.13,11.61,6.89,11.13,11.61,46,46,749.35,586.54,43.15,0.00,0.00,0.00
2022/07/03T00:04:31z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,95,38,65,1012.53,nan,35640,-73,117,4.75,8.11,8.36,4.75,8.11,8.36,34,34,628.17,499.81,43.19,0.00,0.00,0.00,6.59,10.44,11.18,6.59,10.44,11.18,44,44,713.88,561.53,41.24,0.00,0.00,0.00
2022/07/03T00:06:31z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,38,64,1012.53,0.00,35496,-74,237,4.83,8.44,8.62,4.83,8.44,8.62,35,35,616.40,480.52,44.02,0.00,0.00,0.00,6.84,10.91,12.11,6.84,10.91,12.11,45,45,712.56,565.02,39.36,0.00,0.00,0.00
2022/07/03T00:08:31z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,38,65,1012.44,0.00,35464,-74,357,5.16,8.84,9.22,5.16,8.84,9.22,37,37,627.36,492.07,47.16,0.00,0.00,0.00,6.12,10.94,11.21,6.12,10.94,11.21,46,46,700.35,549.06,38.48,0.00,0.00,0.00
2022/07/03T00:10:31z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,38,65,1012.47,0.00,35464,-73,477,5.02,9.32,9.41,5.02,9.32,9.41,39,39,633.41,501.64,49.86,0.00,0.00,0.00,7.23,11.89,12.38,7.23,11.89,12.38,50,50,735.38,575.34,43.40,0.00,0.00,0.00
2022/07/03T00:12:31z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,39,65,1012.41,0.00,35152,-74,597,4.72,9.23,9.40,4.72,9.23,9.40,38,38,628.30,481.26,45.87,0.00,0.00,0.00,6.57,9.91,10.36,6.57,9.91,10.36,41,41,702.30,540.79,45.70,0.00,0.00,0.00
2022/07/03T00:14:31z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,39,64,1012.37,0.00,35464,-74,717,5.34,9.64,10.26,5.34,9.64,10.26,40,40,646.13,494.23,48.96,0.00,0.00,0.00,6.27,9.47,10.18,6.27,9.47,10.18,39,39,687.36,536.96,21.09,0.00,0.00,0.00
2022/07/03T00:16:31z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,39,64,1012.55,0.00,35464,-72,837,5.26,9.89,10.81,5.26,9.89,10.81,41,41,647.26,511.87,56.83,0.00,0.00,0.00,5.73,9.75,10.15,5.73,9.75,10.15,41,41,708.04,546.77,44.88,0.00,0.00,0.00
2022/07/03T00:18:32z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,39,65,1012.70,0.00,35272,-73,958,4.37,9.23,9.65,4.37,9.23,9.65,38,38,612.72,477.12,46.14,0.00,0.00,0.00,5.32,8.77,9.30,5.32,8.77,9.30,37,37,675.83,532.47,41.49,0.00,0.00,0.00
2022/07/03T00:20:32z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,39,65,1012.74,0.00,35464,-73,1078,7.35,13.46,13.69,7.35,13.46,13.69,54,54,771.73,602.00,56.23,0.00,0.00,0.00,9.87,15.43,15.91,9.87,15.43,15.91,58,58,887.50,679.46,50.22,0.00,0.00,0.00
2022/07/03T00:22:32z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,40,65,1012.75,0.00,35464,-72,1198,4.91,8.29,8.29,4.91,8.29,8.29,35,35,594.58,471.09,49.22,0.00,0.00,0.00,5.60,10.25,10.54,5.60,10.25,10.54,43,43,676.79,532.46,36.04,0.00,0.00,0.00
2022/07/03T00:26:04z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,40,65,1012.84,nan,35640,-75,118,4.58,8.11,8.19,4.58,8.11,8.19,34,34,599.97,471.25,42.58,0.00,0.00,0.00,6.53,9.74,10.21,6.53,9.74,10.21,41,41,686.50,545.59,32.94,0.00,0.00,0.00
2022/07/03T00:28:04z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1012.92,0.00,35496,-74,238,4.77,8.45,8.49,4.77,8.45,8.49,35,35,605.43,465.81,46.55,0.00,0.00,0.00,5.11,8.33,8.89,5.11,8.33,8.89,35,35,661.24,505.85,29.46,0.00,0.00,0.00
2022/07/03T00:30:04z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1012.88,0.00,35496,-74,358,4.21,7.23,7.32,4.21,7.23,7.32,30,30,573.11,443.55,30.40,0.00,0.00,0.00,6.25,8.54,8.69,6.25,8.54,8.69,36,36,660.92,508.96,23.81,0.00,0.00,0.00
2022/07/03T00:32:04z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,41,64,1012.88,0.00,35496,-74,478,4.00,8.07,8.36,4.00,8.07,8.36,34,34,582.56,460.53,39.38,0.00,0.00,0.00,5.62,9.26,9.68,5.62,9.26,9.68,39,39,682.74,533.32,37.00,0.00,0.00,0.00
2022/07/03T00:34:04z,98:cd:ac:10:f7:ba,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,40,64,1012.94,0.00,35496,-74,598,4.20,7.67,7.78,4.20,7.67,7.78,32,32,564.15,455.67,43.15,0.00,0.00,0.00,5.81,8.36,8.64,5.81,8.36,8.64,35,35,630.60,490.55,30.96,0.00,0.00,0.00
